tickerName,modelName,RMSE,sharpeRatio,expectedValue
tickerName,modelName,RMSE,sharpeRatio,expectedValue
BIO,BiDirectional LSTM,12.230469630190106,-0.10613777,407.00772
BIO,LSTM,16.142593402450572,-0.09480419,407.83224
BIO,RNN,11.241418347113843,-0.0767849,408.43637
BIO,ANN,17.088472678972956,-0.13449867,407.95575
BIO,CNN,73.44633341898395,0.15790062,351.12793
BIO,Random Forrest,32.1386594141902,0.15907501557058393,None
BIO,Attention-based LSTM,27.70543180943999,0.012984938012222313,396.50903
BLK,BiDirectional LSTM,12.219739771978611,0.08858326,731.76013
BLK,LSTM,12.018140229266978,0.113197066,729.64325
BLK,RNN,10.55060127536267,0.087813415,734.57153
BLK,ANN,14.957855430111396,0.10690921,733.66364
BLK,CNN,39.530448591254846,0.13231733,752.0843
BLK,Random Forrest,64.00529792191276,0.14625205487094456,None
BLK,Attention-based LSTM,28.31232940714948,0.008434546056116024,723.53766
CABO,BiDirectional LSTM,17.85400255016163,0.04087488,715.33466
CABO,LSTM,28.35721506731954,0.062077023,713.48346
CABO,RNN,19.08487118816583,0.040175576,714.5597
CABO,ANN,27.792324024259223,0.059740514,712.26843
CABO,CNN,58.52377381741663,0.2602615,715.9941
CABO,Random Forrest,436.5086341170203,0.2360291652853422,None
CABO,Attention-based LSTM,207.48811780607738,0.016359235981146726,674.0896
ARGX,BiDirectional LSTM,16.935579186271635,0.14335933,494.26572
ARGX,LSTM,30.44651285147157,0.21664473,494.3285
ARGX,RNN,12.818088960003983,0.13635851,503.52255
ARGX,ANN,21.655115158515645,0.15853865,492.983
ARGX,CNN,29.153421811596232,0.20899482,451.8231
ARGX,Random Forrest,24.225950011501048,0.22488397145638447,None
ARGX,Attention-based LSTM,28.803191965104077,0.0761131094464762,466.22845
AVGO,BiDirectional LSTM,22.357856716054783,0.31180567,905.1986
AVGO,LSTM,92.78144056342474,0.37116355,905.1017
AVGO,RNN,33.07798465915672,0.18676339,914.1262
AVGO,ANN,41.6451167216848,0.36359933,897.6844
AVGO,CNN,19.72120461927985,0.19309744,885.0292
AVGO,Random Forrest,85.38418566077917,0.20099886656695867,None
AVGO,Attention-based LSTM,51.22242946903069,0.1662923203715169,896.81146
ADBE,BiDirectional LSTM,9.989759172296719,0.30712003,546.8636
ADBE,LSTM,13.999551301485443,0.36419556,533.023
ADBE,RNN,9.281859412266558,0.26627505,550.7853
ADBE,ANN,12.797305456887718,0.3778438,544.9855
ADBE,CNN,43.87462769333511,0.16069934,476.96725
ADBE,Random Forrest,33.63587667553584,0.1587055643434424,None
ADBE,Attention-based LSTM,29.88385839158961,0.14611476247563487,516.4906
BKNG,BiDirectional LSTM,88.67528497667404,0.10858391,2902.991
BKNG,LSTM,131.5463956792203,0.13449287,2905.4006
BKNG,RNN,40.72029635840854,0.07621542,2891.5598
BKNG,ANN,80.2297108611156,0.09595864,2888.509
BKNG,CNN,218.5581642049567,0.09775336,2647.4546
BKNG,Random Forrest,531.6710304824096,0.11284439434317793,None
BKNG,Attention-based LSTM,99.50619563987225,0.16343122208654634,2896.6194
AZO,BiDirectional LSTM,39.51927864939035,-0.11544706,2479.6208
AZO,LSTM,62.101320621426694,-0.10396004,2471.6816
AZO,RNN,65.63255210480165,0.011963402,2480.7
AZO,ANN,64.29105531922022,-0.1299636,2481.839
AZO,CNN,159.898681141084,0.2220856,2303.6333
AZO,Random Forrest,351.0698864620028,0.21378548735361855,None
AZO,Attention-based LSTM,103.7659494273886,0.0004900434836316739,2490.0273
ASML,BiDirectional LSTM,19.313624422719002,0.12873794,713.60864
ASML,LSTM,18.27252764548681,0.10349993,706.34937
ASML,RNN,13.84228029731736,0.08425177,709.93024
ASML,ANN,19.484125820430123,0.13358982,713.2478
ASML,CNN,57.20178208800598,0.21156144,637.172
ASML,Random Forrest,114.36321165868245,0.23326803588350925,None
ASML,Attention-based LSTM,74.08189121628496,0.057717532735073164,710.56256
CACC,BiDirectional LSTM,14.586103648728795,0.09489641,553.02515
CACC,LSTM,14.884234373618439,0.09164357,544.96027
CACC,RNN,12.687992692389871,0.10443254,551.1012
CACC,ANN,12.987729118962648,0.11951361,552.59216
CACC,CNN,33.81284700655906,0.13664275,513.0511
CACC,Random Forrest,71.67565038989859,0.13846628473746994,None
CACC,Attention-based LSTM,29.012595175310093,0.044167891754127594,556.1796
CHE,BiDirectional LSTM,7.411168579769642,-0.09714561,525.1444
CHE,LSTM,9.866206952340223,-0.10213078,527.07355
CHE,RNN,7.4513653094724095,0.026653484,523.1427
CHE,ANN,7.101445862190033,-0.06858637,521.1639
CHE,CNN,39.751636949303304,0.0378066,498.4436
CHE,Random Forrest,9.920713158559185,0.0516263504029185,None
CHE,Attention-based LSTM,18.573414928396534,0.013722088141040202,543.7371
CHTR,BiDirectional LSTM,8.049371618651158,0.15447992,407.36398
CHTR,LSTM,13.260119383758932,0.18674183,401.93048
CHTR,RNN,7.9448376706041,0.09014384,412.31808
CHTR,ANN,10.388576392762221,0.18129651,404.71213
CHTR,CNN,41.890848142591636,0.17873946,366.68716
CHTR,Random Forrest,49.56051346106822,0.16834319620690047,None
CHTR,Attention-based LSTM,20.848945695271055,0.02157962845194205,393.68643
CMG,BiDirectional LSTM,49.392467391987104,0.07511714,1949.3654
CMG,LSTM,73.3552804955403,0.123426,1951.7823
CMG,RNN,39.114201585206686,0.1257699,1967.896
CMG,ANN,67.21433891935966,0.12946972,1951.2548
CMG,CNN,130.13831132063962,0.17620297,1847.7725
CMG,Random Forrest,302.5411817853567,0.19023966342838627,None
CMG,Attention-based LSTM,152.30105121065313,0.09061320690374264,2067.569
COKE,BiDirectional LSTM,12.278046836735816,0.16904412,635.04584
COKE,LSTM,18.11755024748748,0.21005785,646.72656
COKE,RNN,12.222963043086224,0.07590276,634.0837
COKE,ANN,17.059990108547144,0.2309993,641.70734
COKE,CNN,22.086942642235282,0.22608697,648.4804
COKE,Random Forrest,37.63455511259102,0.2258538762791087,None
COKE,Attention-based LSTM,64.15692437765955,0.08690034466148881,636.9784
COST,BiDirectional LSTM,6.144540135580957,0.23677509,558.5081
COST,LSTM,8.199340236386108,0.2820638,560.8225
COST,RNN,5.669183346499591,0.17377274,556.22736
COST,ANN,7.672492160003426,0.31299534,559.5858
COST,CNN,38.49362139779434,0.15436052,506.3809
COST,Random Forrest,15.908190961338496,0.15292257545581553,None
COST,Attention-based LSTM,22.457321856082025,0.027837379479169037,554.2011
CROX,BiDirectional LSTM,5.200670776031452,-0.1345194,106.94754
CROX,LSTM,6.6554762086322246,-0.15091647,108.59906
CROX,RNN,4.51378895338049,-0.024561916,107.87201
CROX,ANN,6.1777002197887425,-0.19079302,108.00328
CROX,CNN,14.873225844733954,0.2953603,94.210396
CROX,Random Forrest,6.219110706895514,0.31229048086334815,None
CROX,Attention-based LSTM,10.604659391776442,0.03743744358914099,120.24622
DE,BiDirectional LSTM,8.594196787501664,0.11783766,431.2955
DE,LSTM,12.11432428505088,0.19273204,430.7272
DE,RNN,8.667873870335495,0.017342016,431.28745
DE,ANN,9.667506538936735,0.20244548,431.53128
DE,CNN,23.65018470595668,0.22683527,401.8568
DE,Random Forrest,10.70173278884908,0.23798419722433503,None
DE,Attention-based LSTM,29.109600078497053,0.0021260534399493653,427.08823
CTAS,BiDirectional LSTM,5.6226432039458345,0.18395066,502.5107
CTAS,LSTM,8.911363341538532,0.27284396,505.80008
CTAS,RNN,6.494685148855003,0.13939682,502.82065
CTAS,ANN,8.036852155145482,0.37385833,504.5599
CTAS,CNN,15.397696160012542,0.13516006,488.32074
CTAS,Random Forrest,15.044445450578149,0.15013897807137191,None
CTAS,Attention-based LSTM,15.274011144635576,0.05295725042802538,505.3596
DECK,BiDirectional LSTM,10.463672900549355,0.13045944,541.2888
DECK,LSTM,23.85487494454484,0.15288234,537.0354
DECK,RNN,11.877515440441766,0.1207633,541.41394
DECK,ANN,21.693295050968956,0.19549783,538.8485
DECK,CNN,16.33400334944075,0.21590832,528.93146
DECK,Random Forrest,22.329066491614032,0.23635264689141453,None
DECK,Attention-based LSTM,36.2900110476446,0.1380245475272517,535.3633
ELV,BiDirectional LSTM,9.031101949112443,0.012485012,466.20908
ELV,LSTM,12.73674126231146,-0.006415695,464.204
ELV,RNN,8.806415465496988,0.011439614,466.5112
ELV,ANN,12.47710093539707,-0.034178093,463.1317
ELV,CNN,24.84600113420527,0.18124233,435.95404
ELV,Random Forrest,17.95024565262755,0.16744528859241117,None
ELV,Attention-based LSTM,38.21525484894879,-0.01690564265195212,462.70422
EQIX,BiDirectional LSTM,12.314115997904533,0.1499332,803.0397
EQIX,LSTM,13.60745943660076,0.20684421,800.90533
EQIX,RNN,11.49139353332721,0.10937029,802.896
EQIX,ANN,13.304253034927044,0.17580667,804.7233
EQIX,CNN,58.80601047899,0.07704889,737.9612
EQIX,Random Forrest,43.9050520202442,0.08023666053434213,None
EQIX,Attention-based LSTM,71.68066638341539,0.07774166134235264,796.2446
DG,BiDirectional LSTM,5.916354058550209,-0.17137566,168.7407
DG,LSTM,7.9207932473519085,-0.14728516,167.24979
DG,RNN,4.740559449252022,-0.123104446,168.49641
DG,ANN,6.901941702186449,-0.23529963,168.91208
DG,CNN,17.62522666030235,0.101428285,154.89714
DG,Random Forrest,2.2556231105183757,0.10818626656143196,None
DG,Attention-based LSTM,12.337150968030244,-0.10890163652387683,167.35298
FDS,BiDirectional LSTM,7.89887269207733,0.06017092,434.78397
FDS,LSTM,8.258605036015194,0.09489899,431.6701
FDS,RNN,8.120191745435829,0.054003466,434.80136
FDS,ANN,7.468661560832671,0.07547131,433.83438
FDS,CNN,28.291892829138718,0.12458743,392.39624
FDS,Random Forrest,11.419656320201733,0.1212788595605843,None
FDS,Attention-based LSTM,13.109243395985281,-0.008576271209064972,431.7344
ENPH,BiDirectional LSTM,8.723228115312146,-0.15684338,151.17957
ENPH,LSTM,11.647822455250092,-0.14950082,155.04507
ENPH,RNN,7.97976584350052,-0.07099258,152.06702
ENPH,ANN,10.159358790294059,-0.19799763,156.57297
ENPH,CNN,21.73584320250105,0.3231726,142.39035
ENPH,Random Forrest,11.19315017979525,0.3522849595629001,None
ENPH,Attention-based LSTM,32.21711388513075,-0.09601907901308393,175.88313
FCNCA,BiDirectional LSTM,34.865319093190365,0.2363072,1419.2211
FCNCA,LSTM,184.72310625954063,0.22933008,1385.0862
FCNCA,RNN,52.083367297723825,0.15745355,1411.5778
FCNCA,ANN,76.40288798467216,0.31160334,1400.8422
FCNCA,CNN,27.70643030858202,0.21371305,1402.7393
FCNCA,Random Forrest,214.67778089012347,0.22162613550818455,None
FCNCA,Attention-based LSTM,93.99644898584874,0.0911492255035124,1414.9695
GHC,BiDirectional LSTM,7.902840457964167,-0.024941998,582.3889
GHC,LSTM,9.48248308408266,-0.01913113,580.39
GHC,RNN,8.434254184702457,-0.037697922,583.9266
GHC,ANN,8.13366874588007,-0.06942239,581.80756
GHC,CNN,74.31860010805775,0.11622475,498.86703
GHC,Random Forrest,44.00195747846863,0.13253386395240013,None
GHC,Attention-based LSTM,18.345612322642637,-0.028274545573260333,576.5985
FICO,BiDirectional LSTM,12.094101227123062,0.22557291,830.8595
FICO,LSTM,23.886139272824593,0.45357594,833.0906
FICO,RNN,13.016648134102034,0.10050492,828.0503
FICO,ANN,16.394492322246233,0.2563124,838.162
FICO,CNN,98.56192070617398,0.14353642,674.9701
FICO,Random Forrest,50.89217744072102,0.1600397321152849,None
FICO,Attention-based LSTM,69.17581776313104,0.14778944315410383,813.6195
GNRC,BiDirectional LSTM,4.51211790685555,0.26463288,152.68925
GNRC,LSTM,6.912147897038393,0.28919113,146.43074
GNRC,RNN,3.933382332631337,0.12358413,152.69843
GNRC,ANN,5.365684601056751,0.4456102,151.44061
GNRC,CNN,20.920490694238023,0.30638704,138.62169
GNRC,Random Forrest,17.56013301384197,0.3125010655324035,None
GNRC,Attention-based LSTM,8.29916592956148,0.08008205508020663,147.13669
