tickerName,modelName,RMSE,sharpeRatio,expectedValue
CABO,BiDirectional LSTM,19.143707044246458,0.041166995,721.22894
CABO,LSTM,25.904933918597294,0.04910109,714.9164
CABO,RNN,20.624017142796074,0.036879983,724.3948
CABO,ANN,29.66170131916424,0.06806333,716.5095
CABO,CNN,166.52069422173724,0.2609559,623.9534
CABO,Random Forrest,472.19088603361,0.23515394186763558,None
CABO,Attention-based LSTM,557.0791047613611,0.01081609612739719,663.08966
BIO,BiDirectional LSTM,12.054151405245998,-0.07724489,407.13904
BIO,LSTM,17.1710602691242,-0.14293434,413.4652
BIO,RNN,12.167227371740365,-0.076095596,403.66373
BIO,ANN,17.38443942091701,-0.11967791,409.81546
BIO,CNN,71.537747529703,0.16010495,353.4831
BIO,Random Forrest,35.83164915191558,0.1594284866396683,None
BIO,Attention-based LSTM,25.17002427217176,0.01893248588365555,411.01572
AZO,BiDirectional LSTM,35.688586054195994,-0.11440878,2477.7266
AZO,LSTM,55.50512051036769,-0.09385812,2481.4214
AZO,RNN,37.29654909265596,-0.003211112,2478.4023
AZO,ANN,99.87257943460645,-0.13455044,2472.4314
AZO,CNN,185.35550215286926,0.22233458,2259.0034
AZO,Random Forrest,394.82811098314886,0.21258018830593478,None
AZO,Attention-based LSTM,100.52105645300765,-0.0023658280539489854,2490.046
ADBE,BiDirectional LSTM,10.105847024997354,0.2927067,540.4043
ADBE,LSTM,14.962258069439011,0.40145698,528.98083
ADBE,RNN,9.179147900903052,0.24347235,546.53784
ADBE,ANN,13.678798040047006,0.36034355,531.0835
ADBE,CNN,30.797519846085027,0.1608243,495.2684
ADBE,Random Forrest,32.971038618516,0.1582337049365762,None
ADBE,Attention-based LSTM,18.775403643851035,0.14182419117653558,523.7345
BKNG,BiDirectional LSTM,54.180671025121406,0.106301256,2972.2803
BKNG,LSTM,94.4679405164942,0.15987942,2972.2026
BKNG,RNN,43.038144868896616,0.09547487,2945.7268
BKNG,ANN,43.049393919336346,0.11050957,2953.3367
BKNG,CNN,143.46290356552544,0.097476654,2766.6274
BKNG,Random Forrest,530.9925163876082,0.1145128683045424,None
BKNG,Attention-based LSTM,77.29153939458735,0.1733966196868388,2929.2615
ARGX,BiDirectional LSTM,16.38613416653149,0.15825753,506.48428
ARGX,LSTM,22.763106515343914,0.18853402,496.5009
ARGX,RNN,13.5862550273677,0.14634728,500.47665
ARGX,ANN,19.557858646137454,0.17160906,501.19144
ARGX,CNN,13.494121589305347,0.20943095,525.79974
ARGX,Random Forrest,41.12931367277035,0.2250364997821282,None
ARGX,Attention-based LSTM,28.228765943776136,0.08365050120438626,489.54886
AVGO,BiDirectional LSTM,21.614988183116385,0.3200348,896.0578
AVGO,LSTM,59.51782738698839,0.30079934,893.0629
AVGO,RNN,26.80544137687386,0.20500119,895.58997
AVGO,ANN,34.40635484346875,0.37440145,894.4071
AVGO,CNN,47.22482990735368,0.20502344,807.9889
AVGO,Random Forrest,78.97416507873507,0.20095845783033572,None
AVGO,Attention-based LSTM,38.53211878901819,0.1687170341656704,896.5491
BLK,BiDirectional LSTM,16.1981954923038,0.08975085,735.809
BLK,LSTM,12.574636146924494,0.10303987,729.9945
BLK,RNN,9.501025151663613,0.07541675,737.5514
BLK,ANN,12.739533450171633,0.122925185,733.4124
BLK,CNN,34.467473245024095,0.13380647,690.1289
BLK,Random Forrest,65.02016506129259,0.1459683223369443,None
BLK,Attention-based LSTM,34.24179779990087,0.009793635923172818,715.9579
ASML,BiDirectional LSTM,23.250562969084125,0.10390777,712.478
ASML,LSTM,20.669118009860895,0.08516949,697.4721
ASML,RNN,15.308645984080423,0.090909235,717.212
